videoname,poi,context,value
692,Louis Farrakhan,692,0.0863037109375
693,Bernie Sanders,693,0.024261474609375
694,Donald Trump,694,0.0306854248046875
695,FDR,695,0.09814453125
696,Ronald Reagan,696,0.07025146484375
697,Donald Trump,697,0.03839111328125
698,Barack Obama,698,0.0260772705078125
699,Barack Obama,699,0.0211944580078125
700,Mr. Rogers,700,0.051971435546875
701,Barack Obama,701,0.051483154296875
702,Bernie Sanders,702,0.04388427734375
703,Bill Burr,703,0.10394287109375
704,Alec Guinness,704,0.0467529296875
705,Louis Farrakhan,705,0.046417236328125
706,Mark Zuckerberg,706,0.036895751953125
707,Alec Guinness,707,0.0189361572265625
708,Ayn Rand,708,0.058837890625
709,Ayn Rand,709,0.0732421875
710,Bernie Sanders,710,0.034027099609375
711,Barack Obama,711,0.030059814453125
712,George W. Bush,712,0.08612060546875
713,JFK,713,0.018402099609375
714,Donald Trump,714,0.03741455078125
715,Bernie Sanders,715,0.065673828125
716,Alec Guinness,716,0.11834716796875
717,Mark Zuckerberg,717,0.07415771484375
718,Bernie Sanders,718,0.050750732421875
719,Barack Obama,719,0.032806396484375
720,Mark Zuckerberg,720,0.033538818359375
721,Barack Obama,721,0.054473876953125
722,Ronald Reagan,722,0.05108642578125
723,Arnold Schwarzenegger,723,0.0472412109375
724,Ayn Rand,724,0.02166748046875
725,Boris Johnson,725,0.0712890625
726,Ayn Rand,726,0.025970458984375
727,JFK,727,0.032989501953125
728,Jerry Seinfeld,728,0.0704345703125
729,Billie Eilish,729,0.060211181640625
730,JFK,730,0.024017333984375
731,Alec Guinness,731,0.07232666015625
732,Mark Zuckerberg,732,0.0670166015625
733,Barack Obama,733,0.27294921875
734,Barack Obama,734,0.05731201171875
735,Ayn Rand,735,0.033477783203125
736,Bernie Sanders,736,0.0275726318359375
737,Bill Clinton,737,0.11962890625
738,Louis Farrakhan,738,0.0306854248046875
739,Winston Churchill,739,0.021575927734375
740,Donald Trump,740,0.042327880859375
741,Alec Guinness,741,0.04736328125
742,Robert Kardashian,742,0.02880859375
743,George Carlin,743,0.07257080078125
744,Martin Luther King,744,0.037841796875
745,Bernie Sanders,745,0.0268096923828125
746,Barack Obama,746,0.05621337890625
747,Donald Trump,747,0.05523681640625
748,Ayn Rand,748,0.0311737060546875
749,Bernie Sanders,749,0.060272216796875
750,Louis Farrakhan,750,0.05340576171875
751,Ayn Rand,751,0.0296783447265625
752,Martin Luther King,752,0.043975830078125
753,Queen Elizabeth II,753,0.055755615234375
754,Barack Obama,754,0.039398193359375
755,Christopher Hitchens,755,0.0270538330078125
756,Bernie Sanders,756,0.086669921875
757,Ronald Reagan,757,0.061859130859375
758,Barack Obama,758,0.03399658203125
759,Louis Farrakhan,759,0.06414794921875
760,Barack Obama,760,0.047271728515625
761,Donald Trump,761,0.06744384765625
762,Alan Watts,762,0.07568359375
763,Norm MacDonald,763,0.0794677734375
764,Alec Guinness,764,0.0472412109375
765,Alec Guinness,765,0.03179931640625
766,Ronald Reagan,766,0.028411865234375
767,Donald Trump,767,0.03778076171875
768,Ronald Reagan,768,0.078369140625
769,Queen Elizabeth II,769,0.07318115234375
770,Christopher Hitchens,770,0.08941650390625
771,Donald Trump,771,0.0230712890625
772,Donald Trump,772,0.029754638671875
773,Bill Burr,773,0.10675048828125
774,Barack Obama,774,0.048187255859375
775,Barack Obama,775,0.033111572265625
776,Barack Obama,776,0.07269287109375
777,Malcolm X,777,0.04193115234375
778,Boris Johnson,778,0.1556396484375
779,Donald Trump,779,0.041046142578125
780,Jeff Goldblum,780,0.07684326171875
781,Milton Friedman,781,0.1011962890625
782,Harry Truman,782,0.1439208984375
783,Alec Guinness,783,0.09075927734375
784,Mark Zuckerberg,784,0.03143310546875
785,Arnold Schwarzenegger,785,0.01526641845703125
786,Alec Guinness,786,0.025665283203125
787,Ayn Rand,787,0.0635986328125
788,George Carlin,788,0.11578369140625
789,Ayn Rand,789,0.0286102294921875
790,Alec Guinness,790,0.072998046875
791,Arnold Schwarzenegger,791,0.06390380859375
792,Ayn Rand,792,0.07269287109375
793,Lyndon Johnson,793,0.036163330078125
794,Bill Clinton,794,0.06353759765625
795,Bill Burr,795,0.0902099609375
796,Ayn Rand,796,0.02349853515625
797,Scarlett Johansson,797,0.0875244140625
798,Ayn Rand,798,0.06134033203125
799,Bernie Sanders,799,0.0189971923828125
800,Ronald Reagan,800,0.05731201171875
801,JFK,801,0.02789306640625
802,Ayn Rand,802,0.04620361328125
803,Winston Churchill,803,0.051055908203125
804,Barack Obama,804,0.06341552734375
805,Bill Clinton,805,0.034332275390625
806,Ronald Reagan,806,0.044464111328125
807,Bernie Sanders,807,0.053314208984375
808,Christopher Hitchens,808,0.04400634765625
809,Nelson Mandela,809,0.05633544921875
810,Barack Obama,810,0.02978515625
811,Kanye West,811,0.080810546875
812,Bernie Sanders,812,0.0237274169921875
813,Barack Obama,813,0.024383544921875
814,Donald Trump,814,0.08795166015625
815,Winston Churchill,815,0.052337646484375
816,Bernie Sanders,816,0.06793212890625
817,Louis Farrakhan,817,0.033935546875
818,Alec Guinness,818,0.041778564453125
819,Barack Obama,819,0.042633056640625
820,Barack Obama,820,0.058013916015625
821,Alec Guinness,821,0.041046142578125
822,Ayn Rand,822,0.062042236328125
823,Donald Trump,823,0.044677734375
824,Barack Obama,824,0.024444580078125
825,Arnold Schwarzenegger,825,0.043365478515625
826,Mark Zuckerberg,826,0.0828857421875
827,Nelson Mandela,827,0.0980224609375
828,Bill Clinton,828,0.05291748046875
829,Donald Trump,829,0.047821044921875
830,Barack Obama,830,0.04473876953125
831,Nick Offerman,831,0.0202789306640625
832,Donald Trump,832,0.035186767578125
833,Christopher Hitchens,833,0.042877197265625
834,Alec Guinness,834,0.0462646484375
835,Bernie Sanders,835,0.04608154296875
836,Ronald Reagan,836,0.06134033203125
837,Bernie Sanders,837,0.0251312255859375
838,Barack Obama,838,0.050018310546875
839,George W. Bush,839,0.0662841796875
840,Christopher Hitchens,840,0.0655517578125
841,Alec Guinness,841,0.0736083984375
842,Bernie Sanders,842,0.06414794921875
843,Alexandria Ocasio-Cortez,843,0.041412353515625
844,JFK,844,0.020172119140625
845,Donald Trump,845,0.055023193359375
846,Ayn Rand,846,0.055694580078125
847,Donald Trump,847,0.06317138671875
848,Alec Guinness,848,0.03070068359375
849,Richard Nixon,849,0.02197265625
850,Winston Churchill,850,0.0170745849609375
851,Winston Churchill,851,0.037261962890625
852,Orson Welles,852,0.10235595703125
853,Richard Nixon,853,0.1378173828125
854,Donald Trump,854,0.028350830078125
855,FDR,855,0.0246124267578125
856,Ronald Reagan,856,0.06524658203125
857,Barack Obama,857,0.05133056640625
858,Jimmy Carter,858,0.0194244384765625
859,Donald Trump,859,0.08868408203125
860,Barack Obama,860,0.030059814453125
861,Donald Trump,861,0.06341552734375
862,Donald Trump,862,0.045867919921875
863,Ayn Rand,863,0.027191162109375
864,Ayn Rand,864,0.0865478515625
865,Ayn Rand,865,0.055694580078125
866,Bernie Sanders,866,0.028228759765625
867,JFK,867,0.0224151611328125
868,Bill Clinton,868,0.09698486328125
869,Alec Guinness,869,0.0538330078125
870,Milton Friedman,870,0.056884765625
871,Bill Clinton,871,0.027587890625
872,Mark Zuckerberg,872,0.020294189453125
873,JFK,873,0.0745849609375
874,Milton Friedman,874,0.11181640625
875,Alec Guinness,875,0.041168212890625
876,FDR,876,0.033203125
877,Ayn Rand,877,0.06756591796875
878,Donald Trump,878,0.021759033203125
879,Martin Luther King,879,0.1339111328125
880,Alec Guinness,880,0.057464599609375
881,Bernie Sanders,881,0.054656982421875
882,Bernie Sanders,882,0.07305908203125
883,Bernie Sanders,883,0.060882568359375
884,Jerry Seinfeld,884,0.07501220703125
885,Louis Farrakhan,885,0.031280517578125
886,Donald Trump,886,0.0860595703125
887,Donald Trump,887,0.057586669921875
888,Bill Clinton,888,0.1187744140625
889,Adam Driver,889,0.062255859375
890,Barack Obama,890,0.07452392578125
891,Mark Zuckerberg,891,0.060333251953125
892,Alec Guinness,892,0.0640869140625
893,Martin Luther King,893,0.061981201171875
894,Donald Trump,894,0.028411865234375
895,Bill Clinton,895,0.046234130859375
896,Milton Friedman,896,0.0307159423828125
897,Alec Guinness,897,0.0482177734375
898,Barack Obama,898,0.045806884765625
899,Donald Trump,899,0.04840087890625
900,Christopher Hitchens,900,0.03717041015625
901,Bernie Sanders,901,0.055572509765625
902,Ronald Reagan,902,0.04437255859375
903,FDR,903,0.08135986328125
904,Mr. Rogers,904,0.106689453125
905,Gilbert Gottfried,905,0.08404541015625
906,Donald Trump,906,0.040283203125
907,Queen Elizabeth II,907,0.034759521484375
908,Alec Guinness,908,0.058868408203125
909,Winston Churchill,909,0.042236328125
910,Bernie Sanders,910,0.04559326171875
911,JFK,911,0.0302276611328125
912,Ayn Rand,912,0.02886962890625
913,Christopher Hitchens,913,0.048248291015625
914,Bill Clinton,914,0.0201416015625
915,Barack Obama,915,0.048187255859375
916,Milton Friedman,916,0.1170654296875
917,Ayn Rand,917,0.068603515625
918,Bill Clinton,918,0.0196990966796875
919,Donald Trump,919,0.043548583984375
920,Donald Trump,920,0.021270751953125
921,Barack Obama,921,0.067138671875
922,Nick Offerman,922,0.0189971923828125
923,Martin Luther King,923,0.0406494140625
924,Alec Guinness,924,0.0416259765625
925,Christopher Hitchens,925,0.046783447265625
926,Barack Obama,926,0.0232086181640625
927,Alec Guinness,927,0.0303955078125
928,Bill Clinton,928,0.047210693359375
929,Bernie Sanders,929,0.0300750732421875
930,Barack Obama,930,0.049530029296875
931,Donald Trump,931,0.03857421875
932,Bill Clinton,932,0.055084228515625
933,Ayn Rand,933,0.066650390625
934,JFK,934,0.0252838134765625
935,Ronald Reagan,935,0.057281494140625
936,Donald Trump,936,0.04791259765625
937,FDR,937,0.028289794921875
938,FDR,938,0.05816650390625
939,Bill Clinton,939,0.03509521484375
940,Christopher Hitchens,940,0.0909423828125
941,George Carlin,941,0.03570556640625
942,Mark Zuckerberg,942,0.11590576171875
943,Orson Welles,943,0.0782470703125
944,Ayn Rand,944,0.0853271484375
945,Bernie Sanders,945,0.0270233154296875
946,Bill Clinton,946,0.03021240234375
947,Donald Trump,947,0.0275726318359375
948,FDR,948,0.06494140625
949,Bernie Sanders,949,0.0740966796875
950,Alec Guinness,950,0.07635498046875
951,Boris Johnson,951,0.05743408203125
952,Alec Guinness,952,0.03790283203125
953,JFK,953,0.08319091796875
954,Bill Clinton,954,0.021026611328125
955,Winston Churchill,955,0.07159423828125
956,Donald Trump,956,0.036651611328125
957,Bill Clinton,957,0.10577392578125
958,Donald Trump,958,0.054718017578125
959,Bernie Sanders,959,0.042327880859375
960,Barack Obama,960,0.0306396484375
961,Barack Obama,961,0.0254669189453125
962,Donald Trump,962,0.0355224609375
963,Ronald Reagan,963,0.056854248046875
964,Alec Guinness,964,0.021453857421875
965,Barack Obama,965,0.0254974365234375
966,Barack Obama,966,0.03570556640625
967,Winston Churchill,967,0.04742431640625
968,Kanye West,968,0.0941162109375
969,JFK,969,0.0372314453125
970,Alec Guinness,970,0.0634765625
971,Christopher Hitchens,971,0.04351806640625
972,Alan Watts,972,0.10211181640625
973,Barack Obama,973,0.0268707275390625
974,Arnold Schwarzenegger,974,0.0382080078125
975,Barack Obama,975,0.048858642578125
976,Winston Churchill,976,0.04217529296875
977,Alec Guinness,977,0.0743408203125
978,Mr. Rogers,978,0.06451416015625
979,Ayn Rand,979,0.0662841796875
980,Ayn Rand,980,0.102294921875
981,Nelson Mandela,981,0.0748291015625
982,Ronald Reagan,982,0.06695556640625
983,Ronald Reagan,983,0.06463623046875
984,George Carlin,984,0.02691650390625
985,Alec Guinness,985,0.0380859375
986,Donald Trump,986,0.03570556640625
987,Ayn Rand,987,0.0247344970703125
988,JFK,988,0.0183868408203125
989,Milton Friedman,989,0.0673828125
990,Barack Obama,990,0.0955810546875
991,Bill Clinton,991,0.11492919921875
992,Barack Obama,992,0.042572021484375
993,JFK,993,0.04266357421875
994,Alec Guinness,994,0.05499267578125
995,Jeff Goldblum,995,0.04046630859375
996,Queen Elizabeth II,996,0.07733154296875
997,Barack Obama,997,0.033935546875
998,Richard Nixon,998,0.01483154296875
999,Mr. Rogers,999,0.0853271484375
1000,Barack Obama,1000,0.04547119140625
1001,Donald Trump,1001,0.042144775390625
1002,Adam Driver,1002,0.01419830322265625
1003,Bill Burr,1003,0.10791015625
1004,Bernie Sanders,1004,0.0166168212890625
1005,Donald Trump,1005,0.029815673828125
1006,Ayn Rand,1006,0.0819091796875
1007,Donald Trump,1007,0.04779052734375
1008,2Pac,1008,0.10711669921875
1009,Arnold Schwarzenegger,1009,0.035247802734375
1010,Ronald Reagan,1010,0.04827880859375
1011,George Carlin,1011,0.033905029296875
1012,Bernie Sanders,1012,0.06964111328125
1013,Christopher Hitchens,1013,0.056121826171875
1014,Martin Luther King,1014,0.08154296875
1015,Alec Guinness,1015,0.05517578125
1016,Bernie Sanders,1016,0.1600341796875
1017,Ayn Rand,1017,0.060882568359375
1018,Louis Farrakhan,1018,0.02679443359375
1019,Barack Obama,1019,0.0259246826171875
1020,Kanye West,1020,0.08642578125
1021,Gilbert Gottfried,1021,0.076904296875
1022,FDR,1022,0.0577392578125
1023,Alec Guinness,1023,0.09564208984375
1024,Barack Obama,1024,0.0694580078125
1025,Ayn Rand,1025,0.09637451171875
1026,JFK,1026,0.0697021484375
1027,Donald Trump,1027,0.044403076171875
1028,Tucker Carlson,1028,0.07196044921875
1029,Donald Trump,1029,0.045196533203125
1030,Adam Driver,1030,0.07470703125
1031,JFK,1031,0.019256591796875
1032,Ronald Reagan,1032,0.05511474609375
1033,Ayn Rand,1033,0.089111328125
1034,Mark Zuckerberg,1034,0.06378173828125
1035,Ronald Reagan,1035,0.0469970703125
1036,Donald Trump,1036,0.04058837890625
1037,Louis Farrakhan,1037,0.034637451171875
1038,Alec Guinness,1038,0.044189453125
1039,Barack Obama,1039,0.0299835205078125
1040,Louis Farrakhan,1040,0.081298828125
1041,Ayn Rand,1041,0.05633544921875
1042,Alexandria Ocasio-Cortez,1042,0.0152435302734375
1043,Bill Clinton,1043,0.0174102783203125
1044,Tucker Carlson,1044,0.026885986328125
1045,Donald Trump,1045,0.031463623046875
1046,Donald Trump,1046,0.050933837890625
1047,Milton Friedman,1047,0.0377197265625
1048,The Notorious B.I.G.,1048,0.08233642578125
1049,Barack Obama,1049,0.064453125
1050,Barack Obama,1050,0.037353515625
1051,Alec Guinness,1051,0.08551025390625
1052,Malcolm X,1052,0.01971435546875
1053,Martin Luther King,1053,0.0310821533203125
1054,Queen Elizabeth II,1054,0.055145263671875
1055,Bernie Sanders,1055,0.029144287109375
1056,Bill Clinton,1056,0.02288818359375
1057,Donald Trump,1057,0.057647705078125
1058,Alec Guinness,1058,0.03955078125
1059,Jerry Seinfeld,1059,0.0660400390625
1060,Mark Zuckerberg,1060,0.0318603515625
1061,Orson Welles,1061,0.080078125
1062,Ayn Rand,1062,0.07025146484375
1063,Barack Obama,1063,0.08856201171875
1064,Bill Clinton,1064,0.08819580078125
1065,Donald Trump,1065,0.0377197265625
1066,Bernie Sanders,1066,0.029449462890625
1067,Mark Zuckerberg,1067,0.016326904296875
1068,Ronald Reagan,1068,0.0819091796875
1069,Ayn Rand,1069,0.058349609375
1070,JFK,1070,0.0208282470703125
1071,Queen Elizabeth II,1071,0.07940673828125
1072,Barack Obama,1072,0.0168304443359375
1073,Alec Guinness,1073,0.06396484375
1074,Barack Obama,1074,0.037445068359375
1075,Donald Trump,1075,0.046356201171875
1076,Donald Trump,1076,0.0606689453125
1077,Ayn Rand,1077,0.0166778564453125
1078,Alec Guinness,1078,0.0750732421875
1079,Ayn Rand,1079,0.05419921875
1080,Alexandria Ocasio-Cortez,1080,0.0194549560546875
1081,Richard Nixon,1081,0.0225830078125
1082,Alec Guinness,1082,0.055267333984375
1083,Bill Clinton,1083,0.0281829833984375
1084,Alec Guinness,1084,0.0595703125
1085,Donald Trump,1085,0.01666259765625
1086,Barack Obama,1086,0.031707763671875
1087,Alec Guinness,1087,0.04669189453125
1088,Martin Luther King,1088,0.06243896484375
1089,Donald Trump,1089,0.06097412109375
1090,Queen Elizabeth II,1090,0.1513671875
1091,Bernie Sanders,1091,0.016357421875
1092,Bernie Sanders,1092,0.05877685546875
1093,Winston Churchill,1093,0.01904296875
1094,Donald Trump,1094,0.0259857177734375
1095,Ronald Reagan,1095,0.059906005859375
1096,Barack Obama,1096,0.02838134765625
1097,Alec Guinness,1097,0.0694580078125
1098,Bill Clinton,1098,0.02349853515625
1099,JFK,1099,0.02447509765625
1100,Barack Obama,1100,0.0430908203125
1101,Mark Zuckerberg,1101,0.0266265869140625
1102,Barack Obama,1102,0.04449462890625
1103,Barack Obama,1103,0.0533447265625
1104,Alec Guinness,1104,0.0164031982421875
1105,Ayn Rand,1105,0.08673095703125
1106,Queen Elizabeth II,1106,0.10382080078125
1107,Alec Guinness,1107,0.037567138671875
1108,Bill Clinton,1108,0.02764892578125
1109,Christopher Hitchens,1109,0.03607177734375
1110,Bernie Sanders,1110,0.05126953125
1111,Bill Clinton,1111,0.03558349609375
1112,Martin Luther King,1112,0.042510986328125
1113,Bernie Sanders,1113,0.0555419921875
1114,Jerry Seinfeld,1114,0.06781005859375
1115,Mitch Hedberg,1115,0.11431884765625
1116,Bill Clinton,1116,0.100341796875
1117,Ronald Reagan,1117,0.06207275390625
1118,Donald Trump,1118,0.025177001953125
1119,Bernie Sanders,1119,0.07391357421875
1120,Martin Luther King,1120,0.11328125
1121,Alec Guinness,1121,0.0694580078125
1122,Louis C.K.,1122,0.061431884765625
1123,Alec Guinness,1123,0.09271240234375
1124,Boris Johnson,1124,0.08612060546875
1125,Christopher Hitchens,1125,0.032012939453125
1126,Frank Sinatra,1126,0.1405029296875
1127,Ronald Reagan,1127,0.0787353515625
1128,Alan Watts,1128,0.052001953125
1129,Alec Guinness,1129,0.040496826171875
1130,Ayn Rand,1130,0.0202789306640625
1131,Alec Guinness,1131,0.04534912109375
1132,Alec Guinness,1132,0.040985107421875
1133,Louis Farrakhan,1133,0.0267791748046875
1134,Barack Obama,1134,0.0333251953125
1135,Barack Obama,1135,0.08428955078125
1136,Alec Guinness,1136,0.064208984375
1137,Bernie Sanders,1137,0.061737060546875
1138,Bernie Sanders,1138,0.023345947265625
1139,JFK,1139,0.0909423828125
1140,Bernie Sanders,1140,0.0760498046875
1141,Barack Obama,1141,0.055389404296875
1142,Barack Obama,1142,0.07159423828125
1143,Donald Trump,1143,0.056610107421875
1144,Ronald Reagan,1144,0.039794921875
1145,Ayn Rand,1145,0.07177734375
1146,Barack Obama,1146,0.032562255859375
1147,Donald Trump,1147,0.0384521484375
1148,Gilbert Gottfried,1148,0.0548095703125
1149,Barack Obama,1149,0.07623291015625
1150,Alec Guinness,1150,0.0576171875
1151,Martin Luther King,1151,0.0599365234375
1152,Bernie Sanders,1152,0.1092529296875
1153,Donald Trump,1153,0.06756591796875
1154,Arnold Schwarzenegger,1154,0.0210418701171875
