,videoname,filepath,poi,context,model,label,in_ref,in_tst
152,id03103/00130,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id03103/00130.mp4,id03103,wiCYm3THQPw,real_A,0,0,1
153,id03103/00130_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id03103/00130_fake.mp4,id03103,wiCYm3THQPw,rtvc_B,1,0,1
154,id03569/00065,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id03569/00065.mp4,id03569,YO0EpPm9p-8,real_A,0,0,1
155,id03569/00065_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id03569/00065_fake.mp4,id03569,YO0EpPm9p-8,rtvc_B,1,0,1
156,id03656/00052,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id03656/00052.mp4,id03656,draVIyyqLtk,real_A,0,0,1
157,id03656/00052_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id03656/00052_fake.mp4,id03656,draVIyyqLtk,rtvc_B,1,0,1
158,id03658/00077,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id03658/00077.mp4,id03658,8Wtu9VXKqjY,real_A,0,0,1
159,id03658/00077_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id03658/00077_fake.mp4,id03658,8Wtu9VXKqjY,rtvc_B,1,0,1
160,id03713/00249,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id03713/00249.mp4,id03713,Tef7jjuQeXE,real_A,0,0,1
161,id03713/00249_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id03713/00249_fake.mp4,id03713,Tef7jjuQeXE,rtvc_B,1,0,1
162,id03747/00273,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id03747/00273.mp4,id03747,wQOOhZvnrq4,real_A,0,0,1
163,id03747/00273_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id03747/00273_fake.mp4,id03747,wQOOhZvnrq4,rtvc_B,1,0,1
164,id04055/00001,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04055/00001.mp4,id04055,0qrzF4HLXHY,real_A,0,0,1
165,id04055/00001_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04055/00001_fake.mp4,id04055,0qrzF4HLXHY,rtvc_B,1,0,1
166,id04245/00072,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04245/00072.mp4,id04245,nQD_PRlBDyw,real_A,0,0,1
167,id04245/00072_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04245/00072_fake.mp4,id04245,nQD_PRlBDyw,rtvc_B,1,0,1
168,id04374/00032,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04374/00032.mp4,id04374,SWltOOZmlWM,real_A,0,0,1
169,id04374/00032_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04374/00032_fake.mp4,id04374,SWltOOZmlWM,rtvc_B,1,0,1
170,id04376/00181,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04376/00181.mp4,id04376,p643JnOAGx8,real_A,0,0,1
171,id04376/00181_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04376/00181_fake.mp4,id04376,p643JnOAGx8,rtvc_B,1,0,1
172,id04437/00002,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04437/00002.mp4,id04437,2csrqaF55pk,real_A,0,0,1
173,id04437/00002_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04437/00002_fake.mp4,id04437,2csrqaF55pk,rtvc_B,1,0,1
174,id04540/00078,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04540/00078.mp4,id04540,9KNIjew03AQ,real_A,0,0,1
175,id04540/00078_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04540/00078_fake.mp4,id04540,9KNIjew03AQ,rtvc_B,1,0,1
176,id04547/00052,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04547/00052.mp4,id04547,3Qy2g2M47Aw,real_A,0,0,1
177,id04547/00052_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04547/00052_fake.mp4,id04547,3Qy2g2M47Aw,rtvc_B,1,0,1
178,id04689/00005,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04689/00005.mp4,id04689,0YqK1ksKjLg,real_A,0,0,1
179,id04689/00005_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04689/00005_fake.mp4,id04689,0YqK1ksKjLg,rtvc_B,1,0,1
180,id04705/00408,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04705/00408.mp4,id04705,ziJ9JsYr4R0,real_A,0,0,1
181,id04705/00408_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04705/00408_fake.mp4,id04705,ziJ9JsYr4R0,rtvc_B,1,0,1
182,id04736/00083,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04736/00083.mp4,id04736,_D2k4fMhEfQ,real_A,0,0,1
183,id04736/00083_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04736/00083_fake.mp4,id04736,_D2k4fMhEfQ,rtvc_B,1,0,1
184,id04820/00015,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04820/00015.mp4,id04820,64ybrA1atlM,real_A,0,0,1
185,id04820/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04820/00015_fake.mp4,id04820,64ybrA1atlM,rtvc_B,1,0,1
186,id04939/00174,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id04939/00174.mp4,id04939,i4v2cXo9HIQ,real_A,0,0,1
187,id04939/00174_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id04939/00174_fake.mp4,id04939,i4v2cXo9HIQ,rtvc_B,1,0,1
188,id05106/00078,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id05106/00078.mp4,id05106,ZnnDdjlABM4,real_A,0,0,1
189,id05106/00078_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id05106/00078_fake.mp4,id05106,ZnnDdjlABM4,rtvc_B,1,0,1
190,id05231/00149,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id05231/00149.mp4,id05231,wfbM5puT6eQ,real_A,0,0,1
191,id05231/00149_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id05231/00149_fake.mp4,id05231,wfbM5puT6eQ,rtvc_B,1,0,1
192,id05235/00052,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id05235/00052.mp4,id05235,ASy8lP3SRtw,real_A,0,0,1
193,id05235/00052_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id05235/00052_fake.mp4,id05235,ASy8lP3SRtw,rtvc_B,1,0,1
194,id05251/00033,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id05251/00033.mp4,id05251,c_cxumCQ768,real_A,0,0,1
195,id05251/00033_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id05251/00033_fake.mp4,id05251,c_cxumCQ768,rtvc_B,1,0,1
196,id05252/00052,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id05252/00052.mp4,id05252,CMxIX3absYM,real_A,0,0,1
197,id05252/00052_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id05252/00052_fake.mp4,id05252,CMxIX3absYM,rtvc_B,1,0,1
198,id05980/00143,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/African/women/id05980/00143.mp4,id05980,bbg4HtuM_jo,real_A,0,0,1
199,id05980/00143_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/African/women/id05980/00143_fake.mp4,id05980,bbg4HtuM_jo,rtvc_B,1,0,1
200,id00018/00181,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.mp4,id00018,sap-FjURHlc,real_A,0,0,1
201,id00018/00181_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00018/00181_fake.mp4,id00018,sap-FjURHlc,rtvc_B,1,0,1
202,id00020/00206,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00020/00206.mp4,id00020,VXYAbbQWyQM,real_A,0,0,1
203,id00020/00206_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00020/00206_fake.mp4,id00020,VXYAbbQWyQM,rtvc_B,1,0,1
204,id00021/00010,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00021/00010.mp4,id00021,6uNNej-JZ-c,real_A,0,0,1
205,id00021/00010_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00021/00010_fake.mp4,id00021,6uNNej-JZ-c,rtvc_B,1,0,1
206,id00029/00288,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00029/00288.mp4,id00029,TGpCGl036qk,real_A,0,0,1
207,id00029/00288_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00029/00288_fake.mp4,id00029,TGpCGl036qk,rtvc_B,1,0,1
208,id00049/00118,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00049/00118.mp4,id00049,S_EHTUF-mQY,real_A,0,0,1
209,id00049/00118_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00049/00118_fake.mp4,id00049,S_EHTUF-mQY,rtvc_B,1,0,1
210,id00052/00015,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4,id00052,NK_leX996Yk,real_A,0,0,1
211,id00052/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00052/00015_fake.mp4,id00052,NK_leX996Yk,rtvc_B,1,0,1
212,id00060/00307,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00060/00307.mp4,id00060,gZ4RkcQ0SXE,real_A,0,0,1
213,id00060/00307_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00060/00307_fake.mp4,id00060,gZ4RkcQ0SXE,rtvc_B,1,0,1
214,id00062/00278,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00062/00278.mp4,id00062,bctnrIvZHTs,real_A,0,0,1
215,id00062/00278_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00062/00278_fake.mp4,id00062,bctnrIvZHTs,rtvc_B,1,0,1
216,id00087/00002,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00087/00002.mp4,id00087,0ZbOp9FgZf8,real_A,0,0,1
217,id00087/00002_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00087/00002_fake.mp4,id00087,0ZbOp9FgZf8,rtvc_B,1,0,1
218,id00088/00005,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00088/00005.mp4,id00088,6WIDWxr8vuU,real_A,0,0,1
219,id00088/00005_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00088/00005_fake.mp4,id00088,6WIDWxr8vuU,rtvc_B,1,0,1
220,id00169/00021,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00169/00021.mp4,id00169,_V1xAwwG29U,real_A,0,0,1
221,id00169/00021_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00169/00021_fake.mp4,id00169,_V1xAwwG29U,rtvc_B,1,0,1
222,id00179/00143,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00179/00143.mp4,id00179,Ux9OYyipQi8,real_A,0,0,1
223,id00179/00143_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00179/00143_fake.mp4,id00179,Ux9OYyipQi8,rtvc_B,1,0,1
224,id00184/00241,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00184/00241.mp4,id00184,WaTN0ry04Qs,real_A,0,0,1
225,id00184/00241_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00184/00241_fake.mp4,id00184,WaTN0ry04Qs,rtvc_B,1,0,1
226,id00243/00037,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00243/00037.mp4,id00243,oWwEIXM3oZQ,real_A,0,0,1
227,id00243/00037_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00243/00037_fake.mp4,id00243,oWwEIXM3oZQ,rtvc_B,1,0,1
228,id00264/00257,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00264/00257.mp4,id00264,gslpgRLj4Xo,real_A,0,0,1
229,id00264/00257_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00264/00257_fake.mp4,id00264,gslpgRLj4Xo,rtvc_B,1,0,1
230,id00345/00243,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00345/00243.mp4,id00345,TIsGVOYfvZ8,real_A,0,0,1
231,id00345/00243_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00345/00243_fake.mp4,id00345,TIsGVOYfvZ8,rtvc_B,1,0,1
232,id00529/00409,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00529/00409.mp4,id00529,xtx2GeQN-DQ,real_A,0,0,1
233,id00529/00409_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00529/00409_fake.mp4,id00529,xtx2GeQN-DQ,rtvc_B,1,0,1
234,id00696/00005,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00696/00005.mp4,id00696,7PrURACjhqU,real_A,0,0,1
235,id00696/00005_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00696/00005_fake.mp4,id00696,7PrURACjhqU,rtvc_B,1,0,1
236,id00708/00043,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4,id00708,Dzmb0FH1xBc,real_A,0,0,1
237,id00708/00043_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00708/00043_fake.mp4,id00708,Dzmb0FH1xBc,rtvc_B,1,0,1
238,id00775/00092,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00775/00092.mp4,id00775,yeCUxHgUHxc,real_A,0,0,1
239,id00775/00092_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00775/00092_fake.mp4,id00775,yeCUxHgUHxc,rtvc_B,1,0,1
240,id00777/00160,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00777/00160.mp4,id00777,PJMefOkcIoo,real_A,0,0,1
241,id00777/00160_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00777/00160_fake.mp4,id00777,PJMefOkcIoo,rtvc_B,1,0,1
242,id00943/00304,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00943/00304.mp4,id00943,LxSv2rnBGA8,real_A,0,0,1
243,id00943/00304_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00943/00304_fake.mp4,id00943,LxSv2rnBGA8,rtvc_B,1,0,1
244,id00945/00107,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00945/00107.mp4,id00945,V-rSeF8o5pc,real_A,0,0,1
245,id00945/00107_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00945/00107_fake.mp4,id00945,V-rSeF8o5pc,rtvc_B,1,0,1
246,id00971/00253,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id00971/00253.mp4,id00971,edWrVVn-rC4,real_A,0,0,1
247,id00971/00253_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id00971/00253_fake.mp4,id00971,edWrVVn-rC4,rtvc_B,1,0,1
248,id01035/00012,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01035/00012.mp4,id01035,6EWG3Ywu3jg,real_A,0,0,1
249,id01035/00012_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01035/00012_fake.mp4,id01035,6EWG3Ywu3jg,rtvc_B,1,0,1
250,id01042/00154,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01042/00154.mp4,id01042,afqWPqWwJIY,real_A,0,0,1
251,id01042/00154_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01042/00154_fake.mp4,id01042,afqWPqWwJIY,rtvc_B,1,0,1
252,id01044/00336,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01044/00336.mp4,id01044,yL58R6zBNf4,real_A,0,0,1
253,id01044/00336_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01044/00336_fake.mp4,id01044,yL58R6zBNf4,rtvc_B,1,0,1
254,id01048/00160,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01048/00160.mp4,id01048,keflA4viWt8,real_A,0,0,1
255,id01048/00160_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01048/00160_fake.mp4,id01048,keflA4viWt8,rtvc_B,1,0,1
256,id01096/00037,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01096/00037.mp4,id01096,GHuYIC1WDks,real_A,0,0,1
257,id01096/00037_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01096/00037_fake.mp4,id01096,GHuYIC1WDks,rtvc_B,1,0,1
258,id01105/00083,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01105/00083.mp4,id01105,qxMlGJlyfA8,real_A,0,0,1
259,id01105/00083_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01105/00083_fake.mp4,id01105,qxMlGJlyfA8,rtvc_B,1,0,1
260,id01124/00063,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01124/00063.mp4,id01124,Lnf2oGSM00s,real_A,0,0,1
261,id01124/00063_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01124/00063_fake.mp4,id01124,Lnf2oGSM00s,rtvc_B,1,0,1
262,id01163/00195,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01163/00195.mp4,id01163,QSMeUEH3lJM,real_A,0,0,1
263,id01163/00195_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01163/00195_fake.mp4,id01163,QSMeUEH3lJM,rtvc_B,1,0,1
264,id01168/00028,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01168/00028.mp4,id01168,Uz7M0nTbgWM,real_A,0,0,1
265,id01168/00028_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01168/00028_fake.mp4,id01168,Uz7M0nTbgWM,rtvc_B,1,0,1
266,id01172/00015,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01172/00015.mp4,id01172,8f8sdrQatpw,real_A,0,0,1
267,id01172/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01172/00015_fake.mp4,id01172,8f8sdrQatpw,rtvc_B,1,0,1
268,id01175/00025,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01175/00025.mp4,id01175,Q_36xlWL6_o,real_A,0,0,1
269,id01175/00025_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01175/00025_fake.mp4,id01175,Q_36xlWL6_o,rtvc_B,1,0,1
270,id01182/00167,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01182/00167.mp4,id01182,zca-PHR_U40,real_A,0,0,1
271,id01182/00167_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01182/00167_fake.mp4,id01182,zca-PHR_U40,rtvc_B,1,0,1
272,id01192/00217,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01192/00217.mp4,id01192,kAht8HG7-1s,real_A,0,0,1
273,id01192/00217_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01192/00217_fake.mp4,id01192,kAht8HG7-1s,rtvc_B,1,0,1
274,id01201/00028,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01201/00028.mp4,id01201,Q8XWfmNiWYA,real_A,0,0,1
275,id01201/00028_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01201/00028_fake.mp4,id01201,Q8XWfmNiWYA,rtvc_B,1,0,1
276,id01210/00283,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01210/00283.mp4,id01210,sMdOO7NqsGY,real_A,0,0,1
277,id01210/00283_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01210/00283_fake.mp4,id01210,sMdOO7NqsGY,rtvc_B,1,0,1
278,id01211/00023,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01211/00023.mp4,id01211,ALJX69-RDG8,real_A,0,0,1
279,id01211/00023_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01211/00023_fake.mp4,id01211,ALJX69-RDG8,rtvc_B,1,0,1
280,id01239/00280,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id01239/00280.mp4,id01239,gJvquKo7kbA,real_A,0,0,1
281,id01239/00280_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id01239/00280_fake.mp4,id01239,gJvquKo7kbA,rtvc_B,1,0,1
282,id03525/00048,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id03525/00048.mp4,id03525,5qVmWkkCk3k,real_A,0,0,1
283,id03525/00048_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id03525/00048_fake.mp4,id03525,5qVmWkkCk3k,rtvc_B,1,0,1
284,id03668/00143,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id03668/00143.mp4,id03668,mjurT3_7DpE,real_A,0,0,1
285,id03668/00143_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id03668/00143_fake.mp4,id03668,mjurT3_7DpE,rtvc_B,1,0,1
286,id03678/00078,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id03678/00078.mp4,id03678,dsfCxodI9i8,real_A,0,0,1
287,id03678/00078_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id03678/00078_fake.mp4,id03678,dsfCxodI9i8,rtvc_B,1,0,1
288,id03757/00149,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id03757/00149.mp4,id03757,L-M-XbdFLQM,real_A,0,0,1
289,id03757/00149_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id03757/00149_fake.mp4,id03757,L-M-XbdFLQM,rtvc_B,1,0,1
290,id04034/00009,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id04034/00009.mp4,id04034,8ZeJXbjFa_o,real_A,0,0,1
291,id04034/00009_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id04034/00009_fake.mp4,id04034,8ZeJXbjFa_o,rtvc_B,1,0,1
292,id04073/00021,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id04073/00021.mp4,id04073,KT7B07WFWyM,real_A,0,0,1
293,id04073/00021_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id04073/00021_fake.mp4,id04073,KT7B07WFWyM,rtvc_B,1,0,1
294,id04216/00470,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id04216/00470.mp4,id04216,uDwxIsHkBIM,real_A,0,0,1
295,id04216/00470_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (American)/men/id04216/00470_fake.mp4,id04216,uDwxIsHkBIM,rtvc_B,1,0,1
296,id04219/00130,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (American)/men/id04219/00130.mp4,id04219,9llHvP-jYDg,real_A,0,0,1
