,Unnamed: 0,videoname,filepath,poi,context,model,label,in_tst,in_ref
293,293,293,InTheWild/release_in_the_wild/293.wav,Bernie Sanders,293,spoof,1,1,0
294,294,294,InTheWild/release_in_the_wild/294.wav,Bernie Sanders,294,spoof,1,1,0
295,295,295,InTheWild/release_in_the_wild/295.wav,Dwight Eisenhower,295,spoof,1,1,0
296,296,296,InTheWild/release_in_the_wild/296.wav,Alec Guinness,296,spoof,1,1,0
297,297,297,InTheWild/release_in_the_wild/297.wav,Malcolm X,297,spoof,1,1,0
298,298,298,InTheWild/release_in_the_wild/298.wav,Ayn Rand,298,bona-fide,0,1,1
299,299,299,InTheWild/release_in_the_wild/299.wav,Donald Trump,299,bona-fide,0,1,1
300,300,300,InTheWild/release_in_the_wild/300.wav,Bill Clinton,300,bona-fide,0,1,1
301,301,301,InTheWild/release_in_the_wild/301.wav,Barack Obama,301,bona-fide,0,1,1
302,302,302,InTheWild/release_in_the_wild/302.wav,Alec Guinness,302,spoof,1,1,0
303,303,303,InTheWild/release_in_the_wild/303.wav,Louis Farrakhan,303,spoof,1,1,0
304,304,304,InTheWild/release_in_the_wild/304.wav,Barack Obama,304,bona-fide,0,1,1
305,305,305,InTheWild/release_in_the_wild/305.wav,Martin Luther King,305,bona-fide,0,1,1
306,306,306,InTheWild/release_in_the_wild/306.wav,George Carlin,306,bona-fide,0,1,1
307,307,307,InTheWild/release_in_the_wild/307.wav,Ronald Reagan,307,spoof,1,1,0
308,308,308,InTheWild/release_in_the_wild/308.wav,Ronald Reagan,308,bona-fide,0,1,1
309,309,309,InTheWild/release_in_the_wild/309.wav,Bernie Sanders,309,bona-fide,0,1,1
310,310,310,InTheWild/release_in_the_wild/310.wav,JFK,310,spoof,1,1,0
311,311,311,InTheWild/release_in_the_wild/311.wav,Barack Obama,311,bona-fide,0,1,1
312,312,312,InTheWild/release_in_the_wild/312.wav,Christopher Hitchens,312,spoof,1,1,0
313,313,313,InTheWild/release_in_the_wild/313.wav,Nelson Mandela,313,bona-fide,0,1,1
314,314,314,InTheWild/release_in_the_wild/314.wav,Christopher Hitchens,314,bona-fide,0,1,1
315,315,315,InTheWild/release_in_the_wild/315.wav,Barack Obama,315,bona-fide,0,1,1
316,316,316,InTheWild/release_in_the_wild/316.wav,Bernie Sanders,316,bona-fide,0,1,1
317,317,317,InTheWild/release_in_the_wild/317.wav,Arnold Schwarzenegger,317,spoof,1,1,0
318,318,318,InTheWild/release_in_the_wild/318.wav,Gilbert Gottfried,318,spoof,1,1,0
319,319,319,InTheWild/release_in_the_wild/319.wav,Ronald Reagan,319,spoof,1,1,0
320,320,320,InTheWild/release_in_the_wild/320.wav,FDR,320,bona-fide,0,1,1
321,321,321,InTheWild/release_in_the_wild/321.wav,Christopher Hitchens,321,bona-fide,0,1,1
322,322,322,InTheWild/release_in_the_wild/322.wav,Barack Obama,322,bona-fide,0,1,1
323,323,323,InTheWild/release_in_the_wild/323.wav,Louis Farrakhan,323,bona-fide,0,1,1
324,324,324,InTheWild/release_in_the_wild/324.wav,Barack Obama,324,spoof,1,1,0
325,325,325,InTheWild/release_in_the_wild/325.wav,Barack Obama,325,bona-fide,0,1,1
326,326,326,InTheWild/release_in_the_wild/326.wav,Robert Kardashian,326,bona-fide,0,1,1
327,327,327,InTheWild/release_in_the_wild/327.wav,Barack Obama,327,bona-fide,0,1,1
328,328,328,InTheWild/release_in_the_wild/328.wav,Ronald Reagan,328,bona-fide,0,1,1
329,329,329,InTheWild/release_in_the_wild/329.wav,John Cleese,329,bona-fide,0,1,1
330,330,330,InTheWild/release_in_the_wild/330.wav,Bernie Sanders,330,bona-fide,0,1,1
331,331,331,InTheWild/release_in_the_wild/331.wav,Barack Obama,331,bona-fide,0,1,1
332,332,332,InTheWild/release_in_the_wild/332.wav,Malcolm X,332,bona-fide,0,1,1
333,333,333,InTheWild/release_in_the_wild/333.wav,FDR,333,bona-fide,0,1,1
334,334,334,InTheWild/release_in_the_wild/334.wav,Barack Obama,334,bona-fide,0,1,1
335,335,335,InTheWild/release_in_the_wild/335.wav,Bill Burr,335,bona-fide,0,1,1
336,336,336,InTheWild/release_in_the_wild/336.wav,Robert Kardashian,336,bona-fide,0,1,1
337,337,337,InTheWild/release_in_the_wild/337.wav,Bernie Sanders,337,bona-fide,0,1,1
338,338,338,InTheWild/release_in_the_wild/338.wav,Ronald Reagan,338,spoof,1,1,0
339,339,339,InTheWild/release_in_the_wild/339.wav,Ronald Reagan,339,spoof,1,1,0
340,340,340,InTheWild/release_in_the_wild/340.wav,Ronald Reagan,340,bona-fide,0,1,1
341,341,341,InTheWild/release_in_the_wild/341.wav,Bill Clinton,341,spoof,1,1,0
342,342,342,InTheWild/release_in_the_wild/342.wav,Frank Sinatra,342,spoof,1,1,0
343,343,343,InTheWild/release_in_the_wild/343.wav,Alec Guinness,343,bona-fide,0,1,1
344,344,344,InTheWild/release_in_the_wild/344.wav,Kamala Harris,344,spoof,1,1,0
345,345,345,InTheWild/release_in_the_wild/345.wav,Mark Zuckerberg,345,bona-fide,0,1,1
346,346,346,InTheWild/release_in_the_wild/346.wav,Richard Nixon,346,spoof,1,1,0
347,347,347,InTheWild/release_in_the_wild/347.wav,George W. Bush,347,spoof,1,1,0
348,348,348,InTheWild/release_in_the_wild/348.wav,Donald Trump,348,bona-fide,0,1,1
349,349,349,InTheWild/release_in_the_wild/349.wav,Alec Guinness,349,spoof,1,1,0
350,350,350,InTheWild/release_in_the_wild/350.wav,Winston Churchill,350,bona-fide,0,1,1
351,351,351,InTheWild/release_in_the_wild/351.wav,Bill Clinton,351,spoof,1,1,0
352,352,352,InTheWild/release_in_the_wild/352.wav,Barack Obama,352,bona-fide,0,1,1
353,353,353,InTheWild/release_in_the_wild/353.wav,Orson Welles,353,spoof,1,1,0
354,354,354,InTheWild/release_in_the_wild/354.wav,Martin Luther King,354,spoof,1,1,0
355,355,355,InTheWild/release_in_the_wild/355.wav,Bill Clinton,355,bona-fide,0,1,1
356,356,356,InTheWild/release_in_the_wild/356.wav,Ronald Reagan,356,bona-fide,0,1,1
357,357,357,InTheWild/release_in_the_wild/357.wav,Ronald Reagan,357,spoof,1,1,0
358,358,358,InTheWild/release_in_the_wild/358.wav,Ayn Rand,358,bona-fide,0,1,1
359,359,359,InTheWild/release_in_the_wild/359.wav,Louis Farrakhan,359,bona-fide,0,1,1
360,360,360,InTheWild/release_in_the_wild/360.wav,Barack Obama,360,bona-fide,0,1,1
361,361,361,InTheWild/release_in_the_wild/361.wav,Bill Clinton,361,spoof,1,1,0
362,362,362,InTheWild/release_in_the_wild/362.wav,Bill Clinton,362,bona-fide,0,1,1
363,363,363,InTheWild/release_in_the_wild/363.wav,Barack Obama,363,bona-fide,0,1,1
364,364,364,InTheWild/release_in_the_wild/364.wav,Alexandria Ocasio-Cortez,364,bona-fide,0,1,1
365,365,365,InTheWild/release_in_the_wild/365.wav,Barack Obama,365,bona-fide,0,1,1
366,366,366,InTheWild/release_in_the_wild/366.wav,Bill Clinton,366,bona-fide,0,1,1
367,367,367,InTheWild/release_in_the_wild/367.wav,Winston Churchill,367,bona-fide,0,1,1
368,368,368,InTheWild/release_in_the_wild/368.wav,Arnold Schwarzenegger,368,spoof,1,1,0
369,369,369,InTheWild/release_in_the_wild/369.wav,Barack Obama,369,bona-fide,0,1,1
370,370,370,InTheWild/release_in_the_wild/370.wav,Christopher Hitchens,370,bona-fide,0,1,1
371,371,371,InTheWild/release_in_the_wild/371.wav,Louis Farrakhan,371,bona-fide,0,1,1
372,372,372,InTheWild/release_in_the_wild/372.wav,Alec Guinness,372,spoof,1,1,0
373,373,373,InTheWild/release_in_the_wild/373.wav,Ayn Rand,373,bona-fide,0,1,1
374,374,374,InTheWild/release_in_the_wild/374.wav,Christopher Hitchens,374,spoof,1,1,0
375,375,375,InTheWild/release_in_the_wild/375.wav,Alec Guinness,375,spoof,1,1,0
376,376,376,InTheWild/release_in_the_wild/376.wav,Alec Guinness,376,bona-fide,0,1,1
377,377,377,InTheWild/release_in_the_wild/377.wav,Barack Obama,377,bona-fide,0,1,1
378,378,378,InTheWild/release_in_the_wild/378.wav,Ayn Rand,378,bona-fide,0,1,1
379,379,379,InTheWild/release_in_the_wild/379.wav,Christopher Hitchens,379,bona-fide,0,1,1
380,380,380,InTheWild/release_in_the_wild/380.wav,Alec Guinness,380,spoof,1,1,0
381,381,381,InTheWild/release_in_the_wild/381.wav,Barack Obama,381,bona-fide,0,1,1
382,382,382,InTheWild/release_in_the_wild/382.wav,Arnold Schwarzenegger,382,bona-fide,0,1,1
383,383,383,InTheWild/release_in_the_wild/383.wav,Ronald Reagan,383,bona-fide,0,1,1
384,384,384,InTheWild/release_in_the_wild/384.wav,Donald Trump,384,bona-fide,0,1,1
385,385,385,InTheWild/release_in_the_wild/385.wav,Louis Farrakhan,385,bona-fide,0,1,1
386,386,386,InTheWild/release_in_the_wild/386.wav,Christopher Hitchens,386,bona-fide,0,1,1
387,387,387,InTheWild/release_in_the_wild/387.wav,Alec Guinness,387,bona-fide,0,1,1
388,388,388,InTheWild/release_in_the_wild/388.wav,Barack Obama,388,bona-fide,0,1,1
389,389,389,InTheWild/release_in_the_wild/389.wav,Richard Nixon,389,bona-fide,0,1,1
390,390,390,InTheWild/release_in_the_wild/390.wav,Louis Farrakhan,390,spoof,1,1,0
391,391,391,InTheWild/release_in_the_wild/391.wav,Ronald Reagan,391,spoof,1,1,0
392,392,392,InTheWild/release_in_the_wild/392.wav,Donald Trump,392,spoof,1,1,0
393,393,393,InTheWild/release_in_the_wild/393.wav,Alec Guinness,393,spoof,1,1,0
394,394,394,InTheWild/release_in_the_wild/394.wav,Barack Obama,394,bona-fide,0,1,1
395,395,395,InTheWild/release_in_the_wild/395.wav,Martin Luther King,395,spoof,1,1,0
396,396,396,InTheWild/release_in_the_wild/396.wav,Milton Friedman,396,bona-fide,0,1,1
397,397,397,InTheWild/release_in_the_wild/397.wav,Mark Zuckerberg,397,spoof,1,1,0
398,398,398,InTheWild/release_in_the_wild/398.wav,Bernie Sanders,398,spoof,1,1,0
399,399,399,InTheWild/release_in_the_wild/399.wav,Alec Guinness,399,spoof,1,1,0
400,400,400,InTheWild/release_in_the_wild/400.wav,Donald Trump,400,bona-fide,0,1,1
401,401,401,InTheWild/release_in_the_wild/401.wav,Winston Churchill,401,bona-fide,0,1,1
402,402,402,InTheWild/release_in_the_wild/402.wav,Alan Watts,402,spoof,1,1,0
403,403,403,InTheWild/release_in_the_wild/403.wav,FDR,403,spoof,1,1,0
404,404,404,InTheWild/release_in_the_wild/404.wav,Barack Obama,404,bona-fide,0,1,1
405,405,405,InTheWild/release_in_the_wild/405.wav,Christopher Hitchens,405,bona-fide,0,1,1
406,406,406,InTheWild/release_in_the_wild/406.wav,Donald Trump,406,bona-fide,0,1,1
407,407,407,InTheWild/release_in_the_wild/407.wav,Donald Trump,407,bona-fide,0,1,1
408,408,408,InTheWild/release_in_the_wild/408.wav,2Pac,408,spoof,1,1,0
409,409,409,InTheWild/release_in_the_wild/409.wav,Bernie Sanders,409,bona-fide,0,1,1
410,410,410,InTheWild/release_in_the_wild/410.wav,Boris Johnson,410,bona-fide,0,1,1
411,411,411,InTheWild/release_in_the_wild/411.wav,Donald Trump,411,bona-fide,0,1,1
412,412,412,InTheWild/release_in_the_wild/412.wav,JFK,412,bona-fide,0,1,1
413,413,413,InTheWild/release_in_the_wild/413.wav,Donald Trump,413,bona-fide,0,1,1
414,414,414,InTheWild/release_in_the_wild/414.wav,Dwight Eisenhower,414,bona-fide,0,1,1
415,415,415,InTheWild/release_in_the_wild/415.wav,Christopher Hitchens,415,bona-fide,0,1,1
416,416,416,InTheWild/release_in_the_wild/416.wav,Nelson Mandela,416,spoof,1,1,0
417,417,417,InTheWild/release_in_the_wild/417.wav,Robert Kardashian,417,bona-fide,0,1,1
418,418,418,InTheWild/release_in_the_wild/418.wav,Nick Offerman,418,bona-fide,0,1,1
419,419,419,InTheWild/release_in_the_wild/419.wav,Barack Obama,419,bona-fide,0,1,1
420,420,420,InTheWild/release_in_the_wild/420.wav,Barack Obama,420,bona-fide,0,1,1
421,421,421,InTheWild/release_in_the_wild/421.wav,Bernie Sanders,421,spoof,1,1,0
422,422,422,InTheWild/release_in_the_wild/422.wav,Bernie Sanders,422,spoof,1,1,0
423,423,423,InTheWild/release_in_the_wild/423.wav,Louis Farrakhan,423,bona-fide,0,1,1
424,424,424,InTheWild/release_in_the_wild/424.wav,Bernie Sanders,424,bona-fide,0,1,1
425,425,425,InTheWild/release_in_the_wild/425.wav,George Carlin,425,bona-fide,0,1,1
426,426,426,InTheWild/release_in_the_wild/426.wav,Dwight Eisenhower,426,bona-fide,0,1,1
427,427,427,InTheWild/release_in_the_wild/427.wav,Mark Zuckerberg,427,spoof,1,1,0
428,428,428,InTheWild/release_in_the_wild/428.wav,Barack Obama,428,bona-fide,0,1,1
429,429,429,InTheWild/release_in_the_wild/429.wav,Bernie Sanders,429,bona-fide,0,1,1
430,430,430,InTheWild/release_in_the_wild/430.wav,Alec Guinness,430,bona-fide,0,1,1
431,431,431,InTheWild/release_in_the_wild/431.wav,Donald Trump,431,bona-fide,0,1,1
432,432,432,InTheWild/release_in_the_wild/432.wav,Alan Watts,432,spoof,1,1,0
433,433,433,InTheWild/release_in_the_wild/433.wav,Bob Ross,433,spoof,1,1,0
434,434,434,InTheWild/release_in_the_wild/434.wav,Donald Trump,434,bona-fide,0,1,1
435,435,435,InTheWild/release_in_the_wild/435.wav,JFK,435,bona-fide,0,1,1
436,436,436,InTheWild/release_in_the_wild/436.wav,Mark Zuckerberg,436,bona-fide,0,1,1
437,437,437,InTheWild/release_in_the_wild/437.wav,Boris Johnson,437,spoof,1,1,0
438,438,438,InTheWild/release_in_the_wild/438.wav,Donald Trump,438,bona-fide,0,1,1
439,439,439,InTheWild/release_in_the_wild/439.wav,Tucker Carlson,439,bona-fide,0,1,1
440,440,440,InTheWild/release_in_the_wild/440.wav,Donald Trump,440,spoof,1,1,0
441,441,441,InTheWild/release_in_the_wild/441.wav,Bernie Sanders,441,spoof,1,1,0
442,442,442,InTheWild/release_in_the_wild/442.wav,Gilbert Gottfried,442,bona-fide,0,1,1
443,443,443,InTheWild/release_in_the_wild/443.wav,Arnold Schwarzenegger,443,spoof,1,1,0
444,444,444,InTheWild/release_in_the_wild/444.wav,Nelson Mandela,444,spoof,1,1,0
445,445,445,InTheWild/release_in_the_wild/445.wav,Mark Zuckerberg,445,spoof,1,1,0
446,446,446,InTheWild/release_in_the_wild/446.wav,Bernie Sanders,446,bona-fide,0,1,1
447,447,447,InTheWild/release_in_the_wild/447.wav,Bernie Sanders,447,bona-fide,0,1,1
448,448,448,InTheWild/release_in_the_wild/448.wav,Barack Obama,448,bona-fide,0,1,1
449,449,449,InTheWild/release_in_the_wild/449.wav,Ayn Rand,449,bona-fide,0,1,1
450,450,450,InTheWild/release_in_the_wild/450.wav,Ayn Rand,450,bona-fide,0,1,1
451,451,451,InTheWild/release_in_the_wild/451.wav,Winston Churchill,451,spoof,1,1,0
452,452,452,InTheWild/release_in_the_wild/452.wav,Bernie Sanders,452,bona-fide,0,1,1
453,453,453,InTheWild/release_in_the_wild/453.wav,Donald Trump,453,bona-fide,0,1,1
454,454,454,InTheWild/release_in_the_wild/454.wav,Ronald Reagan,454,spoof,1,1,0
455,455,455,InTheWild/release_in_the_wild/455.wav,Robert Kardashian,455,bona-fide,0,1,1
456,456,456,InTheWild/release_in_the_wild/456.wav,Donald Trump,456,bona-fide,0,1,1
457,457,457,InTheWild/release_in_the_wild/457.wav,Ronald Reagan,457,spoof,1,1,0
458,458,458,InTheWild/release_in_the_wild/458.wav,Christopher Hitchens,458,bona-fide,0,1,1
459,459,459,InTheWild/release_in_the_wild/459.wav,Bernie Sanders,459,bona-fide,0,1,1
460,460,460,InTheWild/release_in_the_wild/460.wav,Martin Luther King,460,spoof,1,1,0
461,461,461,InTheWild/release_in_the_wild/461.wav,Alec Guinness,461,bona-fide,0,1,1
462,462,462,InTheWild/release_in_the_wild/462.wav,Ayn Rand,462,bona-fide,0,1,1
463,463,463,InTheWild/release_in_the_wild/463.wav,Ronald Reagan,463,spoof,1,1,0
464,464,464,InTheWild/release_in_the_wild/464.wav,Bernie Sanders,464,spoof,1,1,0
465,465,465,InTheWild/release_in_the_wild/465.wav,Barack Obama,465,bona-fide,0,1,1
466,466,466,InTheWild/release_in_the_wild/466.wav,Alec Guinness,466,spoof,1,1,0
467,467,467,InTheWild/release_in_the_wild/467.wav,Donald Trump,467,bona-fide,0,1,1
468,468,468,InTheWild/release_in_the_wild/468.wav,Donald Trump,468,bona-fide,0,1,1
469,469,469,InTheWild/release_in_the_wild/469.wav,Barack Obama,469,bona-fide,0,1,1
470,470,470,InTheWild/release_in_the_wild/470.wav,Barack Obama,470,bona-fide,0,1,1
471,471,471,InTheWild/release_in_the_wild/471.wav,Milton Friedman,471,bona-fide,0,1,1
472,472,472,InTheWild/release_in_the_wild/472.wav,Alec Guinness,472,bona-fide,0,1,1
473,473,473,InTheWild/release_in_the_wild/473.wav,Barack Obama,473,bona-fide,0,1,1
474,474,474,InTheWild/release_in_the_wild/474.wav,Donald Trump,474,spoof,1,1,0
475,475,475,InTheWild/release_in_the_wild/475.wav,Christopher Hitchens,475,bona-fide,0,1,1
476,476,476,InTheWild/release_in_the_wild/476.wav,Donald Trump,476,bona-fide,0,1,1
477,477,477,InTheWild/release_in_the_wild/477.wav,Alec Guinness,477,bona-fide,0,1,1
478,478,478,InTheWild/release_in_the_wild/478.wav,Donald Trump,478,bona-fide,0,1,1
479,479,479,InTheWild/release_in_the_wild/479.wav,Bernie Sanders,479,bona-fide,0,1,1
480,480,480,InTheWild/release_in_the_wild/480.wav,Donald Trump,480,bona-fide,0,1,1
481,481,481,InTheWild/release_in_the_wild/481.wav,Alec Guinness,481,spoof,1,1,0
482,482,482,InTheWild/release_in_the_wild/482.wav,Donald Trump,482,bona-fide,0,1,1
483,483,483,InTheWild/release_in_the_wild/483.wav,Barack Obama,483,bona-fide,0,1,1
484,484,484,InTheWild/release_in_the_wild/484.wav,Alec Guinness,484,spoof,1,1,0
485,485,485,InTheWild/release_in_the_wild/485.wav,Bill Clinton,485,bona-fide,0,1,1
486,486,486,InTheWild/release_in_the_wild/486.wav,Ayn Rand,486,bona-fide,0,1,1
487,487,487,InTheWild/release_in_the_wild/487.wav,Alec Guinness,487,bona-fide,0,1,1
488,488,488,InTheWild/release_in_the_wild/488.wav,Alec Guinness,488,spoof,1,1,0
489,489,489,InTheWild/release_in_the_wild/489.wav,Gilbert Gottfried,489,spoof,1,1,0
490,490,490,InTheWild/release_in_the_wild/490.wav,Gilbert Gottfried,490,spoof,1,1,0
491,491,491,InTheWild/release_in_the_wild/491.wav,Norm MacDonald,491,spoof,1,1,0
492,492,492,InTheWild/release_in_the_wild/492.wav,Ronald Reagan,492,spoof,1,1,0
493,493,493,InTheWild/release_in_the_wild/493.wav,Milton Friedman,493,spoof,1,1,0
494,494,494,InTheWild/release_in_the_wild/494.wav,Richard Nixon,494,spoof,1,1,0
495,495,495,InTheWild/release_in_the_wild/495.wav,Bernie Sanders,495,spoof,1,1,0
496,496,496,InTheWild/release_in_the_wild/496.wav,FDR,496,bona-fide,0,1,1
497,497,497,InTheWild/release_in_the_wild/497.wav,Alec Guinness,497,bona-fide,0,1,1
498,498,498,InTheWild/release_in_the_wild/498.wav,Bernie Sanders,498,bona-fide,0,1,1
499,499,499,InTheWild/release_in_the_wild/499.wav,Donald Trump,499,bona-fide,0,1,1
500,500,500,InTheWild/release_in_the_wild/500.wav,Christopher Hitchens,500,bona-fide,0,1,1
501,501,501,InTheWild/release_in_the_wild/501.wav,Christopher Hitchens,501,bona-fide,0,1,1
502,502,502,InTheWild/release_in_the_wild/502.wav,Alec Guinness,502,spoof,1,1,0
503,503,503,InTheWild/release_in_the_wild/503.wav,Bernie Sanders,503,bona-fide,0,1,1
504,504,504,InTheWild/release_in_the_wild/504.wav,Christopher Hitchens,504,bona-fide,0,1,1
505,505,505,InTheWild/release_in_the_wild/505.wav,Milton Friedman,505,spoof,1,1,0
506,506,506,InTheWild/release_in_the_wild/506.wav,Bernie Sanders,506,bona-fide,0,1,1
507,507,507,InTheWild/release_in_the_wild/507.wav,Arnold Schwarzenegger,507,bona-fide,0,1,1
508,508,508,InTheWild/release_in_the_wild/508.wav,Barack Obama,508,bona-fide,0,1,1
509,509,509,InTheWild/release_in_the_wild/509.wav,Gilbert Gottfried,509,spoof,1,1,0
510,510,510,InTheWild/release_in_the_wild/510.wav,Alan Watts,510,bona-fide,0,1,1
511,511,511,InTheWild/release_in_the_wild/511.wav,Bill Burr,511,bona-fide,0,1,1
512,512,512,InTheWild/release_in_the_wild/512.wav,Louis C.K.,512,spoof,1,1,0
513,513,513,InTheWild/release_in_the_wild/513.wav,FDR,513,bona-fide,0,1,1
514,514,514,InTheWild/release_in_the_wild/514.wav,Richard Nixon,514,spoof,1,1,0
515,515,515,InTheWild/release_in_the_wild/515.wav,Bill Clinton,515,spoof,1,1,0
516,516,516,InTheWild/release_in_the_wild/516.wav,JFK,516,bona-fide,0,1,1
517,517,517,InTheWild/release_in_the_wild/517.wav,Donald Trump,517,bona-fide,0,1,1
518,518,518,InTheWild/release_in_the_wild/518.wav,Milton Friedman,518,bona-fide,0,1,1
519,519,519,InTheWild/release_in_the_wild/519.wav,Alec Guinness,519,spoof,1,1,0
520,520,520,InTheWild/release_in_the_wild/520.wav,Barack Obama,520,bona-fide,0,1,1
521,521,521,InTheWild/release_in_the_wild/521.wav,Barack Obama,521,bona-fide,0,1,1
522,522,522,InTheWild/release_in_the_wild/522.wav,Alec Guinness,522,bona-fide,0,1,1
523,523,523,InTheWild/release_in_the_wild/523.wav,Louis Farrakhan,523,bona-fide,0,1,1
524,524,524,InTheWild/release_in_the_wild/524.wav,Barack Obama,524,bona-fide,0,1,1
525,525,525,InTheWild/release_in_the_wild/525.wav,Mark Zuckerberg,525,spoof,1,1,0
526,526,526,InTheWild/release_in_the_wild/526.wav,The Notorious B.I.G.,526,spoof,1,1,0
527,527,527,InTheWild/release_in_the_wild/527.wav,FDR,527,spoof,1,1,0
528,528,528,InTheWild/release_in_the_wild/528.wav,Alan Watts,528,spoof,1,1,0
529,529,529,InTheWild/release_in_the_wild/529.wav,Alec Guinness,529,bona-fide,0,1,1
530,530,530,InTheWild/release_in_the_wild/530.wav,Barack Obama,530,bona-fide,0,1,1
531,531,531,InTheWild/release_in_the_wild/531.wav,Ronald Reagan,531,spoof,1,1,0
532,532,532,InTheWild/release_in_the_wild/532.wav,John Cleese,532,bona-fide,0,1,1
533,533,533,InTheWild/release_in_the_wild/533.wav,Donald Trump,533,bona-fide,0,1,1
534,534,534,InTheWild/release_in_the_wild/534.wav,Barack Obama,534,bona-fide,0,1,1
535,535,535,InTheWild/release_in_the_wild/535.wav,The Notorious B.I.G.,535,spoof,1,1,0
536,536,536,InTheWild/release_in_the_wild/536.wav,Winston Churchill,536,spoof,1,1,0
537,537,537,InTheWild/release_in_the_wild/537.wav,JFK,537,spoof,1,1,0
538,538,538,InTheWild/release_in_the_wild/538.wav,The Notorious B.I.G.,538,spoof,1,1,0
539,539,539,InTheWild/release_in_the_wild/539.wav,Bernie Sanders,539,bona-fide,0,1,1
540,540,540,InTheWild/release_in_the_wild/540.wav,Ayn Rand,540,spoof,1,1,0
541,541,541,InTheWild/release_in_the_wild/541.wav,Ayn Rand,541,spoof,1,1,0
542,542,542,InTheWild/release_in_the_wild/542.wav,Louis Farrakhan,542,spoof,1,1,0
543,543,543,InTheWild/release_in_the_wild/543.wav,Winston Churchill,543,bona-fide,0,1,1
544,544,544,InTheWild/release_in_the_wild/544.wav,Alec Guinness,544,spoof,1,1,0
545,545,545,InTheWild/release_in_the_wild/545.wav,Milton Friedman,545,spoof,1,1,0
546,546,546,InTheWild/release_in_the_wild/546.wav,Bernie Sanders,546,spoof,1,1,0
547,547,547,InTheWild/release_in_the_wild/547.wav,FDR,547,spoof,1,1,0
548,548,548,InTheWild/release_in_the_wild/548.wav,Bernie Sanders,548,bona-fide,0,1,1
549,549,549,InTheWild/release_in_the_wild/549.wav,JFK,549,spoof,1,1,0
550,550,550,InTheWild/release_in_the_wild/550.wav,Mark Zuckerberg,550,spoof,1,1,0
